date,equity,cash,n_positions,return,dd
2024-05-16,115506.13104967013,55608.124843631536,5,-0.021137075231116742,0.14298235381228874
2024-05-17,115066.90251867152,55608.124843631536,5,-0.003802642569767478,0.146241285596724
2024-05-20,115636.79123369041,55608.124843631536,5,0.004952672771620259,0.14201289805836548
2024-05-21,116253.52997033007,55608.124843631536,5,0.005333412749176869,0.13743689871024078
2024-05-22,115309.5462677799,55608.124843631536,5,-0.008120043346564132,0.1444409484818604
2024-05-23,115290.19308304849,55608.124843631536,5,-0.00016783679545884223,0.1445845427713931
2024-05-24,118091.4318295605,55608.124843631536,5,0.024297285585202832,0.1238002691131127
2024-05-28,118593.34964312159,69797.41446294365,4,0.004250247505555693,0.1200762033925421
2024-05-29,117423.7118849646,69797.41446294365,4,-0.009862591466357373,0.12875453232000766
2024-05-30,117196.18660467172,69797.41446294365,4,-0.0019376433996208808,0.13044269534990738
2024-05-31,115551.07454119407,69797.41446294365,4,-0.014037249087523351,0.14264888783115615
2024-06-03,114810.55751761088,69797.41446294365,4,-0.006408568907935175,0.14814328151178502
2024-06-04,113922.66861215999,69797.41446294365,4,-0.00773351270691891,0.1547311262686879
2024-06-05,115549.80669181957,57675.21717185342,5,0.014282829743034187,0.14265829485809733
2024-06-06,113156.39549145402,57675.21717185342,5,-0.020713242790175834,0.16041662175084492
2024-06-07,112580.50309585343,57675.21717185342,5,-0.005089349065065307,0.16468955463198165
2024-06-10,113663.37957178708,57675.21717185342,5,0.009618685706277885,0.15665496599081574
2024-06-11,113394.01626305093,57675.21717185342,5,-0.0023698337120622304,0.158653553483311
2024-06-12,113389.52447936712,57675.21717185342,5,-3.9612175596559496e-05,0.15868688104648798
2024-06-13,113798.53400255064,57675.21717185342,5,0.0036071191325788288,0.15565216439862128
2024-06-14,113648.91328435045,57675.21717185342,5,-0.0013147859900976,0.1567623011036392
2024-06-17,113672.01580904415,57675.21717185342,5,0.00020327976771672418,0.15659088794007758
2024-06-18,115770.04029195427,57675.21717185342,5,0.018456824821639017,0.1410242337058134
2024-06-20,114760.72739222323,57675.21717185342,5,-0.008718256443426164,0.1485130047150547
2024-06-21,114715.76378294211,57675.21717185342,5,-0.0003918031046233894,0.1488466199633538
2024-06-24,114103.83570156078,57675.21717185342,5,-0.005334298105177493,0.15338692582569868
2024-06-25,115223.67877937909,57675.21717185342,5,0.009814245690629164,0.1450780571108532
2024-06-26,113410.87774972503,67627.47985953795,4,-0.015732886233610577,0.15852844677694544
2024-06-27,113646.38364107846,67627.47985953795,4,0.0020765723361488853,0.15678107022786625
2024-06-28,113435.45698987239,67627.47985953795,4,-0.0018559908766848654,0.15834607686857138
2024-07-01,114760.04251969609,67627.47985953795,4,0.011676997342567663,0.1485180862448039
